id,stem,choices,correctKey,rationale,module,topic,skillArea,sourceType,locale,published,sourcePdf,solutionPdf,itemIndex
bank-t9-03-b20125be93,"skupina: denný, hrubý, drevený, ťažný... Ktoré slovo sme zaradili do nesprávnej skupiny?",A. neslušný – 1. skupina|B. pletený – 3. skupina|C. príjemný – 2. skupina|D. pekný – 1. skupina,A,"Španielčina je románsky jazyk, teda patrí do skupiny 2. V skupine 1 sú jazyky germánske .",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,3
bank-exam-x9-t9-04-21336d7c7a,Súčet troch čísel je 60. Prostredné z nich je aritmetickým priemerom najväčšieho a najmenšieho. Rozdiel najväčšieho a najmenšieho je rovný prostrednému. Určte súčin všetkých troch čísel.,A. 4 750|B. 27 500|C. 7 500|D. 6 000,D,Správna odpoveď: D.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,4
bank-exam-x9-t9-05-d07befd8d8,"Určte, ktorá z možností",A. až|B. d)|C. zodpovedá profilu objektu v zadaní pri pohľade zozadu (naznačené šípkou),B,Správna odpoveď: B.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,5
bank-t9-05-bb9b56c0e0,"Vymysleli sme istý systém, podľa ktorého priraďujeme slovám čísla. Tu je niekoľko príkladov: telefón – 1, noc – 0, aranžmá – 1, beznádejný – 2, následné – 2, opica – 0 Ktorej z možností sme správne priradili číslo?",A. bývalý – 1|B. bezočivý – 2|C. bezúročný – 2|D. bobor – 1,C,počet dĺžňov,M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,5
bank-exam-x9-t9-06-1a6f3206e9,"Jana vybrala z nasledujúceho súboru jedno číslo: 41 44 54 56 61 Ivete povedala len prvú číslici, Katke len druhú. Iveta aj Katka poznajú kompletný súbor čísel a vedia, že im Jana povedala prvú či druhú číslicu. Iveta hovorí: „Viem, že Katka nemôže určiť, ktoré je to číslo.“ Katka hovorí: „Nemohla som to určiť, ale teraz už viem, ktoré je to číslo.“ Ktoré z čísel to je?",A. 56|B. 54|C. 44|D. 61,D,Správna odpoveď: D.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,6
bank-t9-06-733883f873,"Vymysleli sme istý systém, podľa ktorého priraďujeme slovám čísla. Tu je niekoľko príkladov: kôstka → 2 reproduktor → 3 slnečnica → 2 hrnček → 3 spravodlivosť → 1 kvetináč → 3 orech → 2 názor → 1 Ktorému slovu sme nesprávne pridelili číslo?",A. ideológia → 1|B. huba → 2|C. žaluď → 3|D. nostalgia → 1,C,"1 – abstraktné podstatné mená, 2 – objekty v prírode, 3 – predmety vyrobené človekom (žaluď sem nepatrí)",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,6
bank-exam-x9-t9-07-a9e83ba0a1,"Učiteľka zistila, že jej vynaliezaví žiaci si vytvorili vlastný umelý jazyk, ktorému nikto nerozumie. Podarilo sa jej však zistiť význam niektorých viet. Oorees abnak k bil. Na lúke rástli kvetiny. Derni dom absip k pres. Černá kočka ležala na stoličke. Zid huk dom. Pes loví mačku. Ores re parni. Kvetina je červená. Nájdite medzi nasledujúcimi možnosťami vetu, ktorá znamená Mačky lovili myši.",A. Zid abhuk doom|B. Doom huk zid|C. Doom abhuk hdoos|D. Dom abhuk hdos,C,Správna odpoveď: C.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,7
bank-t9-07-df639ea682,"Vymysleli sme istý princíp, podľa ktorého priraďujeme slovám čísla. Tu je niekoľko príkladov: rýchlo → 2 zámerne → 1 nadránom → 3 stereotypne → 2 náročky → 1 zajtra → 2 pokojne → 2 dnes → 3 Jednému zo slov je chybne priradené číslo. Ktorému?",A. zajtra|B. náročky|C. stereotypne|D. zámerne,A,"1 – príslovky príčiny, 2 – príslovky spôsobu (zajtra sem nepatrí), 3. príslovky času",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,7
bank-exam-x9-t9-08-af99e8a2ab,"Jednoznačná slova sú také, ktoré nesú len jeden večný význam. Z navrhovaných možností vyberte jednoznačné slovo.",A. kohútik|B. zastávka|C. náhrdelník|D. jazyk,C,Správna odpoveď: C.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,8
bank-t9-08-0777a1626a,"Vymysleli sme istý princíp, podľa ktorého priraďujeme slovám čísla. Tu je niekoľko príkladov: mrazivo → 2 sestra → 3 kybernetika → 1 groš → 2 smajlík → 1 koberec → 3 grifeľ → 2 internacionalizácia → 1 štetec → 3 Ktorému z nasledujúcich slov sme správne priradili číslo?",A. blog – 2|B. sopka – 1|C. dereš – 2|D. lampa – 1,C,"1 – neologizmy, 2 – historizmy, 3 – bežné/súčasné slovo",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,8
bank-t9-10-e5d130ff18,"Vymysleli sme istý princíp, podľa ktorého priraďujeme slovesám čísla. Tu je niekoľko príkladov: ľutovať → 2 oslavovať → 3 pozerať → 1 nariekať → 2 milovať → 3 smútiť → 2 spievať → 1 usmievať → 3 vysávať → 1 Ktorému z nasledujúcich slov sme správne priradili číslo?",A. vznášať → 2|B. neznášať → 2|C. trénovať → 3|D. ľúbiť → 1,B,"I – neutrálne slovesá, 2 – negatívne slovesá, 3 – pozitívne slovesá",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,10
bank-t9-11-6851b07f04,"Ktor é tvrdenie je v súlade s informáciami v Ukážke 1? Margaret Thatcherová sa narodila v meste Grantham v grófstve Lincolnshire v Anglicku. Jej otec Alfred Roberts vlastnil mäsiarstvo a bol aktívny v komunálnej politike ako príslušník liberálnej strany. V roku 1952 prišiel o svoje kreslo v mestskej rade, keď vo voľbách vyhrala Labouristická strana. Mala sestru Muriel. Na základnú školu najprv dochádzala v Kestevene a neskôr študovala Somerville College na Oxforde. V roku 1944 začala študovať chémiu na Oxfordskej univerzite a o nejaký čas neskôr pracovala ako c hemická laborantka. Neskôr vyštudovala na Oxforde aj právo. Vďaka svojej nekompromisnosti a rozhodnosti získala prezývku „Železná lady“. Do aktívnej politiky sa zapojila v 50. rokoch 20. storočia. V roku 1959 bola zvolená do Dolnej snemovne ako poslankyňa za britskú Konzervatívnu stranu. Následne pôsobila v niekoľkých konzervatívnych vládach. V roku 1974 podrobila svoju stranu po prehratých voľbách kritike a následne bola zvolená za jej predsedníčkou. V roku 1979 sa stala po predčasných voľbách premiérkou, ktorou zostala viac ako jedenásť rokov až do roku 1990.","A. Margaret Thatcherová bola ústupčivá politička, čím si zaslúžila veľký obdiv|B. Od začiatku svojho štúdia vedela, že bude političkou|C. Kritizovala aj svoju vlastnú stranu|D. Alfred Roberts sa neangažoval do politiky",C,„V roku 1974 podrobila svoju stranu po prehratých voľbách kritike a následne bola zvolená za jej predsedníčkou.“,M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,11
bank-exam-x9-t9-12-385a71bd25,"Bratia A, B a C jednotlivé dni v týždni buď hovoria pravdu (symbol P), alebo klamú (symbol L), podľa nasledujúcej tabuľky: Dnes povedali toto: A: Dnes je nedeľa. B: Zajtra bude nedeľa. C: Včera nebola sobota Vyberte pravdivé tvrdenie.","A. Situácia nemôže nastať|B. Je utorok|C. Je pondelok, alebo piatok|D. Je nedeľa",B,Správna odpoveď: B.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,12
bank-t9-12-bd7d79d9de,"Ukážka 2: Názor čitateľ ky Zuzk y: Hamlet sa mi veľmi páčil a možno teraz niekoho naštvem, ale páči sa mi viac ako Rómeo a Júlia. Hamleta som prečítala za štyri dni a Rómea a Júliu som začala číta ť dvakrát a ani raz som to nedočítala. Túto knihu odporúčam hlavne tým, ktorí nie sú tak romanticky založení, ako napríklad ja. Je tu veľa zvratov a záplet iek , ale určite sa vám zapáči. Ďalej odporúčam: Othello, Pýcha a predsudok, Pýcha a predsudok a Zombiovia, Ľavá ruka boha, Krvou tetovaní, Nech vojde ten pravý, Twilight. Janka: Skvelá kniha. Žiadne nudné zdĺhavé opisy, úžasné myšlienky. Čítajte medzi riadkami. Keby sa dalo dať viac hviezdičiek, dám aj 10. Vrelo odporúčam. Koľkokrát prečítala Zuzka dielo Rómeo a Júlia?",A. 1|B. 2|C. 0|D. 3,C,nedočítala dielo ani ra z,M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,12
bank-exam-x9-t9-13-b1b9982646,U štyroch z nasledujúcich súčinov môžete bez výpočtu odhaliť chybu. Len jeden je výpočtov je správny. Ktorý?,A. 333·1 010 = 336 336|B. 3 205·123 = 394 212|C. 123·1 234 = 151 78|D. 1 034·141 = 145 793,C,Správna odpoveď: C.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,13
bank-t9-13-a54d345f87,Otázka sa vzťahuje na Ukážku 2. Ktoré tvrdenie týkajúce sa Zuzky je pravdivé?,A. Dielo odporúča len romantikom|B. Nemá veľa zápletiek a zvratov|C. Jej obľúbený autor je W. Shakespeare|D. Čítala minimálne tri knihy od Shakespeara,D,"Hamlet, Rómeo a Júlia, Othello.",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,13
bank-exam-x9-t9-14-c2b134345a,Z nasledujúcich možností vyberte čísla na miestach otáznikov (ľavý; pravý):,A. 32; 54|B. 64; 9|C. 116; 127|D. 12; 127,B,Správna odpoveď: B.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,14
bank-t9-14-d82a1fc3d5,"Ukážka 3: V 19. storočí v birminghamskom priemysle stále dominovalo kovoobrábanie. Zamestnanci v tomto meste stále vyrábali klince, mosadzný tovar, matice, svorníky, skrutky a gombíky. Niektorí obyvatelia mesta boli tiež klenotníkmi či zbrojníkmi. Dôležitým priemysl om bolo tiež sklárstvo. Od konca 19. storočia bol v Bourneville významný aj kakaový a čokoládový priemysel. Ako väčšina miest na začiatku 19. storočia, aj Birmingham bol špinavý a hygienické podmienky by jednoznačne nespĺňali dnešný štandard. V polovici 19 . storočia sa však hygienické podmienky zlepšili. Dôvodom zlepšenia hygienických podmienok bol novoprijatý zákon, v ktorom bolo uvedené, že všetky nové domy musia byť napojené na kanalizáciu. Nanešťastie, zákon sa netýkal už postavených domov, niektorí obyvatelia preto museli čakať desaťročia, kým im konečne bolo umožnené napojiť sa na kanalizáciu. Spoločnosť Birmingham Water Company, založená v roku 1826, poskytovala potrubnú vodu do jednotlivých častí miest. Obyvat el ia však museli za túto službu platiť a preto si ju veľa ľudí nemohlo dovoliť. Tí sa spoliehali na studne a nosiče vody. Situácia sa napokon vy ri ešila výstavbou nádrže v údolí Elan v roku 1904, ktorá problémy s dodávkou vody vyriešila. Ktoré z tvrdení vyplýva z textu?","A. Finančné zdroje niektorých obyvateľov Birminghamu neboli postačujúce na potrubnú vodu|B. V 19. storočí zachránila situáciu s vodou v Birminghame až výstavba vodnej nádrže|C. Obyvatelia Birminghamu pracovali výhradne s kovom, so sklom alebo s čokoládou a kakaom|D. Po príjatí zákona museli byť všetky domy napojené na kanalizáciu",A,„Obyvatelia však museli za túto službu platiť a preto si ju veľa ľudí nemohlo dovoliť.“,M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,14
bank-t9-15-f977d64353,"Ukážka 4: Rosnička zelená dorastá do dĺžky 5 cm a výšky 3 – 4 cm. Historicky je známa ako akýsi barometer, pretože reaguje na zmenu tlaku, ktorý kolíše obvykle pred dažďom. Sfarbenie rosničiek zelených je trochu premenlivé, pretože kožné pigmenty reagujú na teplotu a vlhkosť, a tak sa jej sfarbenie mení od svetlozelenej na tmavozelenú, žltkastú, šedú alebo dokonca až na hnedú. Zadné končatiny má viditeľne silnejšie, čo umožňuje rýchle skákanie. Predné sú oveľa dlhšie, hrubšie a všetky štyri umožňujú komunikáciu s ryb ami. Na oboch končatinách má priľnavé chodidlá určené na šplhanie a na pomerne guľatej hlave a na bokoch nápadný vodorovný čierny prúžok, ktorý sa tiahne od nozdier cez oko a ušný bubienok až k predným končatinám. Obe pohlavia sú si na prvý pohľad veľmi po dobné, ale bezpečnou odlišnosťou je samcov hnedožltý vak na hrdle. Živí sa širokou škálou obvykle živočíšnej potravy. Dospelí sa živia prevažne väčšími bezstavovcami, väčšinou potom hmyzom a pavúkmi, ktoré sa nachádzajú na listoch stromov a ktoré často lov ia pomocou rýchleho skoku, na ktorý korisť nestačí väčšinou nijak zareagovať. Ktorá veta do textu významovo nezapadá?","A. Dospelí sa živia prevažne väčšími bezstavovcami, väčšinou potom hmyzom a pavúkmi, ktoré sa nachádzajú na listoch stromov a ktoré často lovia pomocou rýchleho skoku, na ktorý korisť nestačí väčšinou nijak zareagovať|B. Predné sú oveľa dlhšie, hrubšie a všetky šty ri umožňujú komunikáciu s rybami|C. Historicky je známa ako akýsi barometer, pretože reaguje na zmenu tlaku, ktorý kolíše obvykle pred dažďom|D. Na oboch končatinách má priľnavé chodidlá určené na šplhanie a na pomerne guľatej hlave a na bokoch nápadný vodorovný čierny prúžok, ktorý sa tiahne od nozdier cez oko a ušný bubienok až k predným končatinám",B,Správna odpoveď: B.,M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,15
bank-exam-x9-t9-16-477e5e9dfb,Pred Vami sú tri úplné symbolické rovnice a jedna neúplná. Na základe úplných rovníc doplňte príslušnú číselnú hodnotu do neúplnej rovnice.,A. −2|B. −6|C. 6|D. 2,D,Správna odpoveď: D.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,16
bank-t9-16-0c7b2bab47,"Ukážka 5: Július Satinský – Namiesto úvodu (úryvok) Pochádzam zo schudobnenej poľskej šľachty. Náš rod je zapísaný v šľachtickej matrike od roku 1618. Náš zoštátnený zámok leží na sever od Vratislavy (Rawicz). Prapradedo sa pridal k napoleonskému pluku a tiahol s ním cez Slavkov až do španielskej Zaragozy. Na tejto trase sa dodnes nachádzajú celé húfy Satinských (od mnohých dostávam do televízie listy). Jeden zo Satinských sa priatelil s Komenským a na zozname chirurgických nástrojov nájdete takzvané Satinského kliešte na otváranie hrudného koša… Na Maďara s om príliš skromný, na Poliaka príliš zlý obchodník, na Čecha som príliš márnotratný a na Rakúšana príliš zdravo vyvinutý, napísal som o sebe pred rokmi a na tom trvám. Skrátka a dobre, náš rod mal vždy na to, aby sa pred ním triasla celá Európa – najmä Eur ópanky. Pokiaľ viem, nikto z našej rodiny nebol vysokoškolsky vzdelaný. Šľachtickú minulosť vystriedala kapitalistická éra: môj dedo bol veľkoobchodník s prasatami, otec vlastnil kaviareň Grand a za socializmu sme boli komedianti. Narodil som sa 20. augusta 1941, moja manželka je doktorka psychiatrie a máme dve deti. S Milanom Lasicom vlastníme imaginárnu firmu L+S, obchod so slovnými hračkami, humorom a pesničkami s ručením obmedzeným. Július Satinský, 1994. Ktorá z možností vyplýva z Ukážky 5?",A. Július Satinský je podnikateľ|B. Podľa Satinského sú Poliaci dobrí obchodníci|C. Ér y šľachticov a kapitalistov sa časovo prekrývali|D. Maďari sú skromní,B,"„Na Maďara som príliš skromný, na Poliaka príliš zlý obchodník...“",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,16
bank-exam-x9-t9-17-33cdbffd78,"Tasavallan presidentti valitaan välittömällä vaalilla syntyperäisistä Suomen kansalaisista kuuden vuoden toimikaudeksi. Sama henkilö voidaan valita presidentiksi enintään kahdeksi peräkkäiseksi toimikaudeksi. Pre výňatok z ústavy jedného zo štátov EU platí, že jeho druhým úradným jazykom je úradný jazyk susedného kráľovstva. Určte, o ktorý štát sa jedná:",A. Fínsko|B. Estónsko|C. Nórsko|D. Švédsko,A,Správna odpoveď: A.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,17
bank-t9-17-c9be5e6228,Ktorou vlastnosťou autor textu nedisponuje v Ukážke 5?,A. skromnosť|B. stálosť|C. márnotratnosť|D. trpezlivosť,D,Správna odpoveď: D.,M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,17
bank-exam-x9-t9-18-b28d7d4a8f,Ktoré z nasledujúcich slov nepatrí svojím významom medzi ostatné?,A. bystrý|B. švárny|C. krásny|D. šumný,A,Správna odpoveď: A.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,18
bank-t9-18-d4c0671be0,"Ukážka 6: Jerome David Salinger – Kto chytá v žite (úryvok) Ak to fakt chcete počúvať, predovšetkým asi budete chcieť vedieť, kde som sa narodil, aké som mal detstvo, čo robili moji rodičia pred mojím narodením a podobné kraviny podľa vzoru Davida Copperfielda, ale aby som vám pravdu povedal, vôbec sa mi o tom nech ce rozprávať. Je to, po prvé, otrava a po druhé, moji rodičia by najmenej dva razy za sebou zinfarktovali, keby som niečo prezradil z ich súkromného života. Na také voľačo sú veľmi citliví, najmä otec. Inak sú celkom fajn – to nevravím – ale sú hrozne citl iví. Okrem toho vám nemienim rozprávať celý svoj mizerný životopis od a po zet. Porozprávam vám len o tých bláznivých dňoch vlani okolo Vianoc, keď som sa zosypal, musel prísť sem a dať si pohov. Kto je rozprávač príbehu Ukážky 6?",A. mladý chlapec|B. David Copperfield|C. Jerome David Salinger|D. sestra chlapca na úteku,A,"vyplýva z kontextu a jazyka rozprávača , ostatné možnosti možno vylúčiť",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,18
bank-exam-x9-t9-19-4fa8e3ef53,"Americký štát Minnesota je známy ako zem tisícich jezier. Množstvo prírodných parkov a lesov využívajú Američania k rekreácii. Letá sú horúce, zimy naopak veľmi chladné. Určte polohu tohoto štátu na mape USA.",A. D|B. E|C. A|D. C,B,Správna odpoveď: B.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,19
bank-t9-19-a8ea282924,Ktoré tvrdenie odporuje informáciám uvedeným v texte Ukážky 6?,A. Hlavný hrdina rozpráva o svojom živote|B. Rodičia hlavného hrdinu si strážia svoje súkromie|C. Hlavný hrdina nemá rád svoj život|D. Hlavný hrdina príbehu hľadal pokoj,A,„Okrem toho vám nemienim rozprávať celý svoj mizerný životopis od a po zet.“,M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,19
bank-exam-x9-t9-20-ce7ee7d673,"Na stupňovité plošine je hracia kocka a vyznačená trasa, po ktorej sa kocka prevaľuje až do cieľovej pozície naznačené kockou s otáznikom. Určte, ktorá z navrhovaných možností",A. až|B. d)|C. zodpovedá správnemu rozložení číselných hodnôt na kocke v cieľovej pozícií. Súčet hodnôt na dvoch protiľahlých stranách kocky je vždy sedem,A,Správna odpoveď: A.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,20
bank-t9-20-a90f4c931d,"Ukážka 7: Kremnické gagy 2022 Európsky Festival humoru a satiry Kremnické gagy je originálne medzinárodné kultúrne podujatie s dlhoročnou tradíciou. Vznikol a realizuje sa od roku 1981 v krásnom historickom meste Kremnica, v geografickom strede Európy. Počas posledného augustového víke ndu vyhľadáva a následne uvádza inšpiratívne diela či výkony umelcov z celého sveta. Cieľom festivalu je monitorovanie domácej a zahraničnej tvorby, výsledkom ktorej je multižánrová prehliadka umeleckého programu s dôrazom na humor, satiru a kultivovanú zá bavu. Gagy oceňujú prostredníctvom Akadémie humoru najlepšie umenie daného festivalového ročníka prestížnou cenou Zlatý gunár. Rovnako poukazuje aj na aktuálne dianie v spoločnosti a udeľuje anticenu Trafená hus za niečo, nad čím aj humoristom rozum zastan e. Súčasťou festivalu je tiež populárna expozícia Múzea gýča, ale aj unikátna Ulička slávnych nosov, v ktorej sú umiestnené reliéfy osobností so zmyslom pre humor, ktorí už nie sú medzi nami. Kedy sa konajú Kremnické gagy?",A. počas týždňa|B. na konci leta|C. na poludnie|D. po smrti alebo úspechu komika,B,počas posledného augustového víkendu,M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,20
